|run_id                |league_id|season|fixture_id|kickoff                      |status|raw_home_team_id|raw_away_team_id|
|20,260,416,223,613,483|1,075    |2,024 |1,273,924 |2024-08-27 15:00:00.000 +0200|FT    |4,212           |16,381          |
|20,260,416,223,613,483|1,075    |2,024 |1,273,926 |2024-08-28 14:30:00.000 +0200|FT    |18,785          |23,309          |
|20,260,416,223,613,483|1,075    |2,024 |1,273,925 |2024-08-28 16:30:00.000 +0200|FT    |4,213           |4,222           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,870 |2024-09-09 13:30:00.000 +0200|FT    |23,309          |4,212           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,872 |2024-09-11 14:00:00.000 +0200|FT    |16,381          |18,787          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,871 |2024-09-11 14:30:00.000 +0200|FT    |4,222           |18,785          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,873 |2024-09-12 14:00:00.000 +0200|FT    |4,211           |4,213           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,877 |2024-09-18 13:30:00.000 +0200|FT    |18,785          |4,211           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,876 |2024-09-18 15:00:00.000 +0200|FT    |4,213           |16,381          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,880 |2024-09-24 13:00:00.000 +0200|FT    |18,787          |4,213           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,881 |2024-09-24 13:00:00.000 +0200|FT    |4,211           |23,309          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,878 |2024-09-24 13:30:00.000 +0200|FT    |16,381          |18,785          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,879 |2024-09-24 14:00:00.000 +0200|FT    |4,222           |4,212           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,885 |2024-10-03 12:00:00.000 +0200|FT    |16,381          |23,309          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,882 |2024-10-03 13:00:00.000 +0200|FT    |18,787          |18,785          |
|20,260,416,223,613,483|1,075    |2,024 |1,297,883 |2024-10-03 13:00:00.000 +0200|FT    |4,211           |4,222           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,875 |2024-10-06 12:45:00.000 +0200|FT    |23,309          |4,222           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,884 |2024-10-08 13:30:00.000 +0200|FT    |4,212           |4,213           |
|20,260,416,223,613,483|1,075    |2,024 |1,297,874 |2024-10-12 13:30:00.000 +0200|FT    |4,212           |18,787          |
|20,260,416,223,613,483|1,075    |2,024 |1,304,992 |2024-10-16 12:45:00.000 +0200|FT    |18,785          |4,213           |
|20,260,416,223,613,483|1,075    |2,024 |1,304,993 |2024-10-17 13:00:00.000 +0200|FT    |4,222           |16,381          |
|20,260,416,223,613,483|1,075    |2,024 |1,304,994 |2024-10-18 12:00:00.000 +0200|FT    |4,211           |4,212           |
|20,260,416,223,613,483|1,075    |2,024 |1,304,996 |2024-10-23 12:00:00.000 +0200|FT    |18,787          |4,222           |
